remote_id	brokerage_id	sid	r	q	p	n	percentage
3213630	9325	166 Loge	K	2	71	Seats 15-16. 	13
3215829	9325	2 TD	E	6	71	Seats 3-8. 	13
3215833	9325	3 TD	D	1	71	Seat 3. 	13
3938652	25	LEFT FIELD PAVILLION 303	R	2	71		18
86465209	1728	LOT H	GA	1	71	Parking only. Seat 1102. 	13
11056	2584	LOT F	GA1	1	72	Parking only. eTicket	13
11065	2584	LOT H	GA1	1	72	Parking only. eTicket	13
1380026	9237	53 UR	JJ	6	72	Seats 7-12. 	14
3203931	9325	11 IR	O	2	72	Seats 9-10. 	13
3203936	9325	11 IR	S	7	72	Seats 15-21. 	13
3204223	9325	166 Loge	E	6	72	Seats 5-11. 	13
3224673	9325	303	Y	4	72	Seats 1-4. 	13
3224677	9325	303	Z	4	72	Seats 7-10. 	13
3224679	9325	303	Z	5	72	Seats 18-22. 	13
86011055	2388	39 LR	N	2	72		13
3137072	9325	3 TD	C	2	73	Seats 7-8. 	13
3137074	9325	3 TD	C	2	73	Seats 16-17. 	13
3137298	9325	9 TD	A	2	73	Seats 3-4. 	13
3157820	9325	6 IR	U	4	73	Seats 11-14. 	13
3157832	9325	8 IR	M	2	73	Seats 7-8. 	13
3157833	9325	8 IR	N	9	73	Seats 1-9. 	13
3157834	9325	8 IR	N	6	73	Seats 18-23. 	13
3213597	9325	162 Loge	R	2	73	Seats 4-5. 	13
3137071	9325	3 TD	B	4	74	Seats 11-14. 	13
3213738	9325	303	O	2	74	Seats 4-5. 	13
3213740	9325	303	Q	4	74	Seats 6-9. 	13
7558633	56	LOT F	GA	3	74	Parking only. 	13
11039	2584	LOT K	GA1	1	75	Parking only. eTicket	13
3204789	9325	9 IR	U	6	75	Seats 1-6. 	13
3213593	9325	162 Loge	N	5	75	Seats 7-11. 	13
3213594	9325	162 Loge	O	10	75	Seats 1-10. 	13
3214087	9325	9 IR	T	4	75	Seats 1-4. 	13
86011125	2388	39 LR	R	4	75		13
11038	2584	LOT K	GA1	1	76	Parking only. eTicket	13
117652228	130	LOTH	GA3	1	76	Parking only. Parking Pass Only. Does not include admission to event.	14
117720702	130	LOTH	GA3	1	76	Parking only. Parking Pass Only. Does not include admission to event.	14
117720762	130	LOTH	GA3	1	76	Parking only. Parking Pass Only. Does not include admission to event.	14
3136764	9325	164 Loge	C	2	76	Seats 7-8. 	13
3204209	9325	164 Loge	D	4	76	Seats 1-4. 	13
3157797	9325	4 IR	O	16	77	Seats 5-20. 	13
3204220	9325	165 Loge	H	5	77	Seats 11-15. 	13
3204233	9325	167 Loge	H	2	77	Seats 1-2. 	13
3204452	9325	311	L	2	77	Seats 3-4. 	13
3204464	9325	313	L	2	77	Seats 11-12. 	13
3204467	9325	313	M	5	77	Seats 15-19. 	13
3213599	9325	163 Loge	P	2	77	Seats 10-11. 	13
3214072	9325	9 IR	K	2	77	Seats 8-9. 	13
3214079	9325	9 IR	M	17	77	Seats 1-17. 	13
116266904	1877	All You Can Eat Pavilion 312	S	6	78		13
117649152	130	LOTH	GA8	1	78	Parking only. Parking Pass Only. Does not include admission to event.	14
117720849	130	LOTH	GA8	1	78	Parking only. Parking Pass Only. Does not include admission to event.	14
117720931	130	LOTH	GA8	1	78	Parking only. Parking Pass Only. Does not include admission to event.	14
117720979	130	LOTH	GA8	1	78	Parking only. Parking Pass Only. Does not include admission to event.	14
3204450	9325	311	K	6	78	Seats 2-7. 	13
86011868	2388	39 LR	P	6	78		13
117649336	130	LOTH	GA9	1	80	Parking only. Parking Pass Only. Does not include admission to event.	14
117721082	130	LOTH	GA9	1	80	Parking only. Parking Pass Only. Does not include admission to event.	14
117721137	130	LOTH	GA9	1	80	Parking only. Parking Pass Only. Does not include admission to event.	14
117721845	130	LOTH	GA9	1	80	Parking only. Parking Pass Only. Does not include admission to event.	14
3136757	9325	162 Loge	D	5	80	Seats 3-7. 	13
3204162	9325	160 Loge	H	3	80	Seats 5-7. 	13
3204185	9325	162 Loge	D	2	80	Seats 15-16. 	13
3204186	9325	162 Loge	E	14	80	Seats 1-14. 	13
3204187	9325	162 Loge	E	2	80	Seats 15-16. 	13
5siteEntry0001065282121	303	O	2	80	Seats 9-10. 	17.647
3136756	9325	162 Loge	C	13	81	Seats 4-16. 	13
3136770	9325	165 Loge	D	5	81	Seats 1-5. 	13
3157668	9325	2 IR	P	4	81	Seats 14-17. 	13
3157772	9325	3 IR	N	6	81	Seats 4-9. 	13
3157773	9325	3 IR	O	17	81	Seats 1-17. 	13
3163871	9325	311	H	2	81	Seats 4-5. 	13
3204164	9325	160 Loge	L	3	81	Seats 1-3. 	13
3204196	9325	163 Loge	F	3	81	Seats 1-3. 	13
3204199	9325	163 Loge	G	5	81	Seats 13-17. 	13
3204200	9325	163 Loge	H	13	81	Seats 1-13. 	13
3204203	9325	163 Loge	M	2	81	Seats 18-19. 	13
3204212	9325	165 Loge	D	3	81	Seats 14-16. 	13
3204213	9325	165 Loge	E	6	81	Seats 9-14. 	13
3204389	9325	2 IR	O	2	81	Seats 20-21. 	13
3204392	9325	2 IR	T	8	81	Seats 3-10. 	13
3204421	9325	307	K	4	81	Seats 7-10. 	13
3204434	9325	309	L	6	81	Seats 7-12. 	13
3204553	9325	3 IR	M	2	81	Seats 5-6. 	13
3213581	9325	160 Loge	M	9	81	Seats 10-18. 	13
3213898	9325	4 IR	K	14	81	Seats 5-18. 	13
11055	2584	LOT F	GA1	1	82	Parking only. eTicket	13
115601011	9025	LOT F	PARK	1	82	Parking only. PARKING PASS ONLY	13
3204414	9325	305	K	2	82	Seats 15-16. 	13
3204415	9325	305	L	9	82	Seats 1-9. 	13
3204727	9325	5 IR	H	2	82	Seats 15-16. 	13
339507	10734	PARKING	LOT F	1	82	Parking only. 	13
3226844	9325	161 Loge	S	3	83	Seats 6-8. 	13
3136761	9325	163 Loge	D	14	84	Seats 1-16. 	13
3157689	9325	303	J	8	84	Seats 9-16. 	13
3157770	9325	3 IR	K	4	84	Seats 14-17. 	13
3163834	9325	305	H	8	84	Seats 1-8. 	13
3163845	9325	307	H	9	84	Seats 9-17. 	13
3163860	9325	309	H	16	84	Seats 4-19. 	13
3204158	9325	160 Loge	F	14	84	Seats 1-14. 	13
3204264	9325	1 IR	S	2	84	Seats 5-6. 	13
3204386	9325	2 IR	K	2	84	Seats 21-22. 	13
3213783	9325	All You Can Eat Pavilion 312	R	2	84	Seats 9-10. 	13
3213786	9325	All You Can Eat Pavilion 312	U	4	84	Seats 1-4. 	13
3213787	9325	All You Can Eat Pavilion 312	U	2	84	Seats 16-17. 	13
3213788	9325	All You Can Eat Pavilion 312	V	18	84	Seats 1-18. 	13
86280633	9135	31 LR	U	4	85	Mobile Entry Tickets. Must have smart device on hand to enter event. XFER Mobile Tickets: You will need to set up a separate account to access your tickets (instructions will be emailed).	13
3136742	9325	160 Loge	B	4	86	Seats 9-12. 	13
3136743	9325	160 Loge	C	6	86	Seats 11-16. 	13
3136762	9325	164 Loge	A	3	86	Seats 9-11. 	13
3204146	9325	159 Loge	O	3	86	Seats 5-7. 	13
3204172	9325	161 Loge	J	2	86	Seats 15-16. 	13
7558057	56	LOT F	GA	2	86	Parking only. 	13
11033	2584	LOT F	GA1	1	88	Parking only. eTicket	13
3137228	9325	5 IR	G	3	88	Seats 14-16. 	13
3163868	9325	All You Can Eat Pavilion 310	L	6	88	Seats 4-9. 	13
3163891	9325	All You Can Eat Pavilion 314	L	13	88	Seats 7-19. 	13
3204167	9325	161 Loge	F	5	88	Seats 10-14. 	13
3204168	9325	161 Loge	F	3	88	Seats 15-17. 	13
3204169	9325	161 Loge	G	2	88	Seats 1-2. 	13
3204170	9325	161 Loge	H	9	88	Seats 1-9. 	13
114876397	130	LOTF	GA4	1	89	Parking only. Parking Pass Only. Does not include admission to event.	14
3157686	9325	303	G	3	89	Seats 9-11. 	13
3157687	9325	303	H	11	89	Seats 9-19. 	13
3136748	9325	161 Loge	C	4	90	Seats 1-4. 	13
3136749	9325	161 Loge	C	2	90	Seats 9-10. 	13
3136750	9325	161 Loge	D	5	90	Seats 1-5. 	13
3136752	9325	161 Loge	E	6	90	Seats 2-7. 	13
3163878	9325	All You Can Eat Pavilion 312	K	9	90	Seats 6-14. 	13
3204166	9325	161 Loge	E	7	90	Seats 9-15. 	13
3213958	9325	52 Field	O	4	90	Seats 1-4. 	13
3224753	9325	52 Field	P	2	90	Seats 7-8. 	13
114876394	130	LOTF	GA4	1	91	Parking only. Parking Pass Only. Does not include admission to event.	14
117124260	553	158 Loge	K	4	91		13
3204145	9325	159 Loge	K	3	91	Seats 5-7. 	13
3224734	9325	50 Field	M	6	91	Seats 3-8. 	13
3939118	25	309	S	6	91		18
7942	2538	49 Field	L	2	91	eTicket	13
7953	2538	PARKING	LOT F	1	91	Parking only. eTicket	13
86400881	9135	19 IR	S	4	91	Mobile Entry Tickets. Must have smart device on hand to enter event. XFER Mobile Tickets: You will need to set up a separate account to access your tickets (instructions will be emailed).	13
86402497	9135	19 IR	U	2	91	Mobile Entry Tickets. Must have smart device on hand to enter event. XFER Mobile Tickets: You will need to set up a separate account to access your tickets (instructions will be emailed).	13
3136746	9325	161 Loge	B	2	92	Seats 1-2. 	13
3137068	9325	3 IR	G	3	92	Seats 11-13. 	13
3163865	9325	All You Can Eat Pavilion 310	H	3	92	Seats 12-14. 	13
3163866	9325	All You Can Eat Pavilion 310	J	17	92	Seats 1-17. 	13
3204141	9325	159 Loge	F	3	92	Seats 15-17. 	13
3204142	9325	159 Loge	G	5	92	Seats 9-13. 	13
3204699	9325	50 Field	H	11	92	Seats 4-14. 	13
3213879	9325	48 Field	O	12	92	Seats 1-12. 	13
114876385	130	LOTF	GA3	1	93	Parking only. Parking Pass Only. Does not include admission to event. Parking Pass Only. Does not include admission to event.	14
3136962	9325	311	E	6	93	Seats 7-12. 	13
3136971	9325	313	E	7	93	Seats 2-8. 	13
3163856	9325	309	F	4	93	Seats 1-4. 	13
3163880	9325	313	F	12	93	Seats 3-14. 	13
3204696	9325	50 Field	F	2	93	Seats 7-8. 	13
3204698	9325	50 Field	G	9	93	Seats 1-9. 	13
114876388	130	LOTF	GA3	1	94	Parking only. Parking Pass Only. Does not include admission to event. Parking Pass Only. Does not include admission to event.	14
3163828	9325	All You Can Eat Pavilion 304	H	2	94	Seats 8-9. 	13
3163829	9325	All You Can Eat Pavilion 304	J	19	94	Seats 1-19. 	13
3163840	9325	All You Can Eat Pavilion 306	J	19	94	Seats 1-19. 	13
3224726	9325	48 Field	N	19	94	Seats 1-19. 	13
3224750	9325	51 Field	S	2	94	Seats 1-2. 	13
3947793	25	305	V	3	94		18
114876391	130	LOTF	GA4	1	95	Parking only. Parking Pass Only. Does not include admission to event.	14
3136999	9325	32 LR	A	17	95	Seats 1-17. 	13
3163832	9325	305	F	4	95	Seats 10-13. 	13
4siteEntry0001010873321	307	V	4	95	Seats 7-10. 	17.647
7siteEntry0000317237049	All You Can Eat Pavilion 312	0	2	95	electronic transfer. Seats 7-8. 	17.647
1400503	9237	All You Can Eat Pavilion 304	Z	2	97	Seats 15-16. 	14
3137067	9325	3 IR	F	5	97	Seats 5-9. 	13
3204548	9325	3 IR	E	2	97	Seats 8-9. 	13
3204663	9325	48 Field	F	4	97	Seats 9-12. 	13
3204667	9325	48 Field	H	14	97	Seats 1-14. 	13
3204694	9325	50 Field	E	6	97	Seats 3-8. 	13
3204695	9325	50 Field	E	2	97	Seats 13-14. 	13
84711942	163	All You Can Eat Pavilion 306	Q	6	97	Seats 3-8. 	13
86537709	9135	23 LR	D	4	97		13
3204094	9325	156 Loge	O	1	98	Seat 1. 	13
3224746	9325	51 Field	O	2	98	Seats 5-6. 	13
3224748	9325	51 Field	P	5	98	Seats 15-19. 	13
3226842	9325	156 Loge	S	3	98	Seats 5-7. 	13
85876063	9612	FD47	G	2	98	Seats 15-16. 	13
86403120	9135	19 IR	H	4	98	Mobile Entry Tickets. Must have smart device on hand to enter event. XFER Mobile Tickets: You will need to set up a separate account to access your tickets (instructions will be emailed).	13
3136916	9325	303	E	5	99	Seats 5-9. 	13
3157685	9325	303	F	8	99	Seats 9-16. 	13
114516061	130	Standing Room Only	SRO	3	100	STANDING ROOM ONLY	14
181131	1316	47 LR	M	6	100	eTicket	14
3136758	9325	163 Loge	A	3	100	Seats 7-9. 	13
3137147	9325	48 Field	D	2	100	Seats 5-6. 	13
3137148	9325	48 Field	E	2	100	Seats 1-2. 	13
3137149	9325	48 Field	E	2	100	Seats 8-9. 	13
3204662	9325	48 Field	E	7	100	Seats 10-16. 	13
3204664	9325	48 Field	F	2	100	Seats 15-16. 	13
3204682	9325	49 Field	O	5	100	Seats 15-19. 	13
3204686	9325	49 Field	T	8	100	Seats 1-8. 	13
3204707	9325	51 Field	H	8	100	Seats 5-12. 	13
3204702	9325	51 Field	E	2	101	Seats 1-2. 	13
3204703	9325	51 Field	F	14	101	Seats 1-14. 	13
7558644	56	LOT F	GA	4	101	Parking only. 	13
3163864	9325	All You Can Eat Pavilion 310	G	11	102	Seats 5-15. 	13
3163873	9325	All You Can Eat Pavilion 312	E	9	102	Seats 10-18. 	13
3163874	9325	All You Can Eat Pavilion 312	F	18	102	Seats 1-18. 	13
3163885	9325	All You Can Eat Pavilion 314	E	4	102	Seats 8-11. 	13
3163886	9325	All You Can Eat Pavilion 314	F	15	102	Seats 1-15. 	13
3204080	9325	154 Loge	P	2	102	Seats 3-4. 	13
114516083	130	54 UR	JJ	2	103		14
114516084	130	50 UR	JJ	4	103		14
3213872	9325	46 Field	O	16	103	Seats 4-19. 	13
56560	10130	LOT G	PARKING	1	103	Parking only. eTicket	13
114516067	130	10 TD	O	4	104		14
3204673	9325	49 Field	F	2	104	Seats 15-16. 	13
3204675	9325	49 Field	G	8	104	Seats 9-16. 	13
3204701	9325	51 Field	D	7	104	Seats 4-10. 	13
114516087	130	56 LR	V	2	105		14
114516085	130	46 UR	JJ	4	107		14
114516091	130	57 UR	JJ	2	107		14
3157591	9325	152 Loge	N	2	107	Seats 7-8. 	13
3163837	9325	All You Can Eat Pavilion 306	F	16	107	Seats 3-18. 	13
3213553	9325	150 Loge	P	3	107	Seats 6-8. 	13
3213556	9325	150 Loge	T	4	107	Seats 1-4. 	13
114516086	130	38 UR	JJ	4	108		14
114516088	130	56 LR	S	4	108		14
3204076	9325	153 Loge	T	2	108	Seats 7-8. 	13
114516092	130	53 UR	JJ	4	109		14
3136866	9325	27 LR	A	11	109	Seats 7-17. 	13
3157690	9325	All You Can Eat Pavilion 304	E	4	109	Seats 8-11. 	13
3157691	9325	All You Can Eat Pavilion 304	F	16	109	Seats 1-16. 	13
3204670	9325	49 Field	E	10	109	Seats 4-13. 	13
3204671	9325	49 Field	E	2	109	Seats 15-16. 	13
3204649	9325	46 Field	F	8	110	Seats 9-16. 	13
114516068	130	10 TD	M	4	111		14
114516095	130	55 LR	V	4	111		14
114516103	130	48 LR	V	4	111		14
3136717	9325	156 Loge	B	2	111	Seats 6-7. 	13
3204598	9325	42 Field	X	3	111	Seats 1-3. 	13
3204609	9325	43 Field	U	3	111	Seats 4-6. 	13
3204611	9325	43 Field	W	3	111	Seats 1-3. 	13
3204626	9325	44 Field	H	4	111	Seats 18-21. 	13
3213868	9325	44 Field	H	3	111	Seats 1-3. 	13
114516089	130	56 LR	P	4	112		14
114516093	130	49 UR	JJ	4	112		14
3204629	9325	44 Field	M	3	112	Seats 19-21. 	13
7947	2538	LOTG	GA	1	112	Parking only. MobileQR	13
7558646	56	LOT K	GA	2	113	Parking only. 	13
114516064	130	11 TD	M	4	114		14
114516104	130	48 LR	S	4	114		14
3204041	9325	148 Loge	J	2	115	Seats 1-2. 	13
3204045	9325	149 Loge	M	2	115	Seats 3-4. 	13
3213513	9325	146 Loge	S	3	115	Seats 5-7. 	13
3215821	9325	146 Loge	O	1	115	Seat 1. 	13
3siteEntry0000514393333	45 Field	T	2	115	Seats 19-20. 	17.647
5siteEntry0001161190025	305	U	2	115	Seats 13-14. 	17.647
114516094	130	41 UR	JJ	4	116		14
114516096	130	55 LR	S	4	116		14
3204635	9325	45 Field	G	3	116	Seats 17-19. 	13
3204636	9325	45 Field	H	6	116	Seats 1-6. 	13
3204637	9325	45 Field	H	3	116	Seats 10-12. 	13
3136913	9325	303	B	2	117	Seats 10-11. 	13
3204604	9325	43 Field	O	3	117	Seats 3-5. 	13
3204605	9325	43 Field	P	8	117	Seats 1-8. 	13
114516099	130	47 LR	V	4	118		14
3136836	9325	23 LR	A	4	118	Seats 5-8. 	13
3137123	9325	45 Field	E	3	118	Seats 7-9. 	13
114516069	130	10 TD	K	2	119		14
114516090	130	56 LR	M	4	119		14
114516105	130	48 LR	P	4	119		14
114516097	130	55 LR	P	4	120		14
114516107	130	44 LR	V	4	120		14
114516119	130	28 LR	V	4	120		14
280770	112	LOTG	GA3	1	120	Parking only. Parking Pass Only Not An Event Ticket	14
3137124	9325	45 Field	F	7	120	Seats 4-15. 	13
3137126	9325	46 Field	B	3	120	Seats 6-8. 	13
3157578	9325	149 Loge	F	2	120	Seats 5-6. 	13
3157580	9325	149 Loge	G	2	120	Seats 5-6. 	13
3204638	9325	45 Field	J	3	120	Seats 19-21. 	13
6siteEntry0000481412606	7 IR	C	2	120	aisle. Seats 19-20. 	17.647
114516100	130	47 LR	S	4	121		14
3137223	9325	5 IR	A	1	121	Seat 7. 	13
3224632	9325	142 Loge	S	3	121	Seats 6-8. 	13
3224633	9325	142 Loge	T	7	121	Seats 2-8. 	13
3224641	9325	144 Loge	O	4	121	Seats 1-4. 	13
3224644	9325	144 Loge	S	4	121	Seats 5-8. 	13
3224645	9325	144 Loge	T	2	121	Seats 1-2. 	13
3137141	9325	48 Field	A	3	123	Seats 1-3. 	13
114516065	130	11 TD	K	4	124		14
114516108	130	44 LR	S	4	124		14
114876409	130	LOTG	GA6	1	124	Parking only. Parking Pass Only. Does not include admission to event.	14
114516106	130	48 LR	M	4	125		14
114516120	130	28 LR	S	4	125		14
114876433	130	LOTG	GA6	1	125	Parking only. Parking Pass Only. Does not include admission to event.	14
3204575	9325	40 Field	R	2	125	Seats 7-8. 	13
114516101	130	47 LR	P	4	126		14
